手中|00000
宣讲|00000
教育|00000
普及|00000
知识|00000
划定|00000
危险区|00000
设置|00000
警示|00000
标志|00000
信号|00000
路线|00000
避让|00000
险|00000
应|00000
风险|00000
联合|00000
降雨|00000
雨情|00000
势态|00000
等级|00000
划分|00000
依次|00000
蓝色|00000
黄色|00000
橙色|00000
红色|00000
表示|00000
传递|00000
提示|00000
公众|00000
防御|00000
基层|00000
员|00000
异常|00000
通报|00000
加密|00000
收集|00000
农家院|00000
管制|00000
关闭|00000
伤亡|00000
会商|00000
研判|00000
通知|00000
准备|00000
上|00000
市应急局|00000
进入|00000
待命|00000
无关|00000
必要|00000
进驻|00000
预警区|00000
终止|00000
视|00000
随|00000
升|00000
降|00000
超出|00000
时限|00000
未|00000
再|00000
视情|00000
报送|00000
速报|00000
速|00000
报|00000
村民委员会|00000
企事业单位|00000
个人|00000
接|00000
立即|00000
接到|00000
有|00000
力量|00000
边|00000
第一时间|00000
接报|00000
分钟|00000
电话|00000
形式|00000
小时|00000
书面|00000
基本|00000
对于|00000
接近|00000
超过|00000
已经|00000
舆情|00000
负面|00000
详细|00000
说明|00000
包括|00000
类型|00000
灾害体|00000
尽可能|00000
失踪|00000
发生地|00000
派|00000
赶赴|00000
封锁|00000
进出|00000
道路|00000
先行|00000
被|00000
困|00000
失联|00000
对应|00000
重要|00000
时期|00000
敏感|00000
时段|00000
启动|00000
迅速|00000
同步|00000
党中央|00000
国务院|00000
应急部|00000
自然资源部|00000
进展|00000
批示|00000
指示|00000
出现|00000
报请|00000
赴|00000
成立|00000
指定|00000
任|00000
各自|00000
房屋|00000
报道|00000
需要|00000
支撑|00000
救助|00000
宣传|00000
综合|00000
工作组|00000
组长|00000
任命|00000
对接|00000
现场指挥部|00000
明显|00000
携带|00000
装备|00000
大型|00000
机械|00000
设备|00000
就近|00000
抢救|00000
医疗点|00000
救护车|00000
器械|00000
药品|00000
血浆|00000
确保|00000
救|00000
得到|00000
医治|00000
施工|00000
工程|00000
进一步|00000
扩大|00000
周边|00000
粮食|00000
衣被|00000
帐篷|00000
饮用水|00000
吃饭|00000
饮水|00000
穿衣|00000
住宿|00000
需求|00000
鼓励|00000
投|00000
亲|00000
靠|00000
友|00000
公安局|00000
依法|00000
从严|00000
惩处|00000
扰乱|00000
行为|00000
蓄意|00000
传播|00000
谣言|00000
违法|00000
予以|00000
打击|00000
疏通|00000
实行|00000
保证|00000
车辆|00000
优先|00000
放行|00000
送达|00000
消毒|00000
防疫|00000
传染病|00000
遇难者|00000
遗体|00000
运输委|00000
受损|00000
建设委|00000
教委|00000
受灾区|00000
气|00000
管理局|00000
供电|00000
宣传部|00000
起草|00000
发布稿|00000
公告|00000
集中|00000
采访|00000
持续|00000
权威|00000
网信办|00000
正确|00000
舆论|00000
应急指挥|00000
经|00000
同意|00000
事态|00000
严重|00000
中的|00000
执行|00000
组建|00000
支援|00000
项|00000
多|00000
结束|00000
当|00000
完成|00000
组|00000
即|00000
行|00000
宣布|00000
蓟州区指挥部办公室|00000
蓟州区指挥部|00000
后期|00000
授权|00000
形成|00000
选址|00000
调查组|00000
拟|00000
建|00000
场址|00000
合理|00000
补偿|00000
抚慰|00000
抚恤|00000
自救|00000
给予|00000
帮助|00000
市地质环境监测总站|00000
梯队|00000
强化|00000
蓟州消防救援支队|00000
山地|00000
演练|00000
汛期|00000
第二|00000
针对性|00000
能够|00000
到达|00000
服务|00000
GPS|00000
全站仪|00000
裂缝|00000
报警器|00000
无人机|00000
高清|00000
监测仪|00000
保持|00000
常驻|00000
储备|00000
购置|00000
经费|00000
财政|00000
担负|00000
现行|00000
事权|00000
财权|00000
通讯|00000
两级|00000
利用|00000
建成|00000
优化|00000
视频|00000
值|00000
守|00000
辅助|00000
调用|00000
功能|00000
采用|00000
卫星|00000
手机|00000
终端|00000
移动|00000
单兵|00000
联系|00000
顺畅|00000
市人民政府|00000
经常|00000
广播|00000
电视|00000
报刊|00000
手册|00000
多种|00000
科普|00000
增强|00000
减灾|00000
遇险|00000
互救|00000
调动|00000
广大|00000
积极性|00000
主动性|00000
工作人员|00000
常识|00000
附则|00000
名词|00000
术语|00000
突然|00000
短|00000
不|00000
斜坡|00000
但|00000
目前|00000
仍|00000
指|00000
迹象|00000
且|00000
地段|00000
奖惩|00000
作出|00000
突出|00000
贡献|00000
表彰|00000
追究|00000
失职|00000
渎职|00000
实践|00000
重新|00000
办理|00000
审查|00000
论证|00000
备案|00000
参照|00000
每|00000
年|00000
至少|00000
次|00000
通过|00000
检验|00000
熟悉|00000
锻炼|00000
自|00000
印发|00000
之|00000
日|00000
起|00000
有效期|00000
天津市人民政府办公厅|00000
地震|00000
津政办|00000
发|00000
号|00000
同时|00000
废止|00000
附件|00000
流程|00000
图|00000
标准|00000
当日|00000
降雨量|00000
介于|00000
毫米|00000
前|00000
累计|00000
存在|00000
情形|00000
之一|00000
阶段|00000
可能性|00000
小|00000
微信|00000
传真|00000
至|00000
主管|00000
之间|00000
全|00000
大于|00000
